Region,Fuel,Year,ModalType,Value,,Unit,Source,Updated at,Updated by
AT,Mobility_Passenger,2045,MT_PSNG_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2045,MT_PSNG_AIR_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_ROAD,0.57,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_RAIL,0.14,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_AIR,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_RAIL_RE,0.1,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2050,MT_PSNG_AIR_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_ROAD,0.57,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_RAIL,0.14,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_AIR,0.07,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_RAIL_RE,0.1,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_ROAD_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_RAIL_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2055,MT_PSNG_AIR_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_ROAD,0.57,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_RAIL,0.14,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_AIR,0.07,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_RAIL_RE,0.1,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_ROAD_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_RAIL_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
AT,Mobility_Passenger,2060,MT_PSNG_AIR_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_ROAD,0.73,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_RAIL,0.1,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_SHIP,0.16,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_RAIL_RE,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_ROAD_CONV,0.7,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_RAIL_CONV,0.03,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2015,MT_FRT_SHIP_CONV,0.16,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_ROAD,0.7762,,Fraction,Statistical Pocketbook 2021,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_RAIL,0.1079,,Fraction,Statistical Pocketbook 2021,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_SHIP,0.1158,,Fraction,Statistical Pocketbook 2021,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_ROAD_RE,0,,Fraction,Assumption: No renewable freight transportation on road,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_RAIL_RE,0.0863,,Fraction,"Assumption: 80% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_SHIP_RE,0,,Fraction,Assumption: No renewable freight transportation on ship,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_ROAD_CONV,0.7762,,Fraction,Assumption: 100% conventional on road,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_RAIL_CONV,0.0215,,Fraction,"Assumption: 20% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_FRT_SHIP_CONV,0.1158,,Fraction,Assumption: 100% conventional on ship,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_ROAD,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_RAIL,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_AIR,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_ROAD_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_ROAD_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_RAIL_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2018,MT_PSNG_AIR_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_ROAD,0.72,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_RAIL,0.1,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_SHIP,0.16,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_RAIL_RE,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_ROAD_CONV,0.67,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_RAIL_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2020,MT_FRT_SHIP_CONV,0.15,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_ROAD,0.7,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_RAIL,0.1,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_SHIP,0.15,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_RAIL_RE,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_ROAD_CONV,0.52,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2025,MT_FRT_SHIP_CONV,0.12,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_ROAD,0.68,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_SHIP,0.15,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_ROAD_CONV,0.34,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2030,MT_FRT_SHIP_CONV,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_ROAD,0.66,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_SHIP,0.14,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_ROAD_CONV,0.03,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2035,MT_FRT_SHIP_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_ROAD,0.63,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_SHIP,0.14,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2040,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_ROAD,0.61,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_SHIP,0.13,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2045,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_ROAD,0.58,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_SHIP,0.13,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_RAIL_RE,0.05,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2050,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_ROAD,0.58,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_RAIL,0.08,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_SHIP,0.13,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_RAIL_RE,0.05,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_ROAD_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_RAIL_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2055,MT_FRT_SHIP_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_ROAD,0.58,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_RAIL,0.08,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_SHIP,0.13,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_RAIL_RE,0.05,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_ROAD_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_RAIL_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Freight,2060,MT_FRT_SHIP_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_ROAD,0.81,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_AIR,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_ROAD_CONV,0.78,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_RAIL_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2015,MT_PSNG_AIR_CONV,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_RAIL,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_SHIP,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_ROAD_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_RAIL_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_SHIP_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_ROAD_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_RAIL_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_FRT_SHIP_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_ROAD,0.7959,,Fraction,"Statistical Pocketbook 2021, https://ec.europa.eu/eurostat/databrowser/view/avia_tppa/default/table?lang=en&category=avia.avia_tp",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_RAIL,0.0823,,Fraction,"Statistical Pocketbook 2021, https://ec.europa.eu/eurostat/databrowser/view/avia_tppa/default/table?lang=en&category=avia.avia_tp",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_AIR,0.1216,,Fraction,"Statistical Pocketbook 2021, https://ec.europa.eu/eurostat/databrowser/view/avia_tppa/default/table?lang=en&category=avia.avia_tp",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_ROAD_RE,0,,Fraction,"Assumption: based on share of electric vehicles (https://ec.europa.eu/eurostat/databrowser/view/road_eqs_carpda__custom_12527220/default/table?lang=en), if less than 1% than 0",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.0659,,Fraction,"Assumption: 80% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,Assumption: No renewable air transport,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_ROAD_CONV,0.7959,,Fraction,"Assumption: based on share of electric vehicles (https://ec.europa.eu/eurostat/databrowser/view/road_eqs_carpda__custom_12527220/default/table?lang=en), if less than 1% than 100%",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_RAIL_CONV,0.0164,,Fraction,"Assumption: 20% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2018,MT_PSNG_AIR_CONV,0.1216,,Fraction,Assumption: only conventional air transport,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_ROAD,0.8,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_AIR,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_ROAD_CONV,0.75,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_RAIL_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2020,MT_PSNG_AIR_CONV,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_ROAD,0.78,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_AIR,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_ROAD_CONV,0.57,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2025,MT_PSNG_AIR_CONV,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2030,MT_PSNG_ROAD,0.75,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2030,MT_PSNG_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2030,MT_PSNG_AIR,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2030,MT_PSNG_RAIL_RE,0.05,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,Mobility_Passenger,2030,MT_PSNG_ROAD_CONV,0.37,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
